project_id,project_name,remaining_story_points,avg_weekly_velocity,velocity_std,team_size,blocked_tasks_count,high_complexity_count,avg_task_age_days,team_experience_score,actual_weeks_taken
synthetic_001,Project 1,119,11.857404083892401,4.272879463310127,6,4,1,21.659963168004744,0.9100592608602376,11.690045112556867
synthetic_098,Project 98,241,32.13509974237586,13.350169989941483,2,5,8,9.351662033866447,0.4615179408794027,14.487186106396338
synthetic_096,Project 96,116,28.18545326475878,8.486306150553029,7,8,0,26.987237198237054,0.5495292938925873,6.8377700751922585
synthetic_079,Project 79,66,24.95331051625451,3.311394456316881,10,10,0,8.30632944441611,0.8240308318654899,5.115472565538911
synthetic_071,Project 71,142,16.309985473818337,6.957094340324853,4,11,4,2.652246700969397,0.8146815956552613,18.59785912259055
synthetic_056,Project 56,46,27.068540133225397,3.5876511067602253,3,4,5,29.599187355035262,0.5432760172414781,2.564502275213012
synthetic_052,Project 52,119,8.292616589968056,3.832455898161787,2,11,8,9.579409127712445,0.9175402785830231,37.14118649893057
synthetic_074,Project 74,125,31.28382013616212,15.010234976049077,8,3,9,27.797628754844833,0.6198755905016997,6.2629415862791395
synthetic_047,Project 47,180,25.590088840160274,4.674637336463056,2,11,1,1.1688939693070088,0.7018650248196303,12.909907516899185
synthetic_011,Project 11,118,23.96504026810863,5.02999155942442,6,2,0,11.487806242613695,0.9316128620029174,6.309515677337774
synthetic_054,Project 54,58,10.46256478231464,3.1154182652884654,10,6,9,13.245915041201311,0.8770077187928949,10.220574990587247
synthetic_004,Project 4,108,34.072064893013106,14.424713251046821,5,8,9,2.930163420191516,0.7447514672329019,6.505838931749817
synthetic_030,Project 30,216,14.215002242521992,4.259914230057754,2,3,2,23.05662042918927,0.3283424516403819,23.38253658232165
synthetic_021,Project 21,220,16.66106175423687,2.909144743455784,2,2,3,9.778767156056542,0.44315668091760635,18.393544967004278
synthetic_073,Project 73,117,25.18939668380163,8.109127848354131,3,2,1,10.447664010699011,0.6340931679538769,6.098479810074789
synthetic_008,Project 8,236,15.585231761559282,4.941740869000629,11,8,0,0.46909220223581793,0.5752109624591402,24.050619751637246
synthetic_039,Project 39,74,11.735533495280636,1.7966886891590812,4,1,9,9.68869418823738,0.8168710265996573,8.984345559472692
synthetic_024,Project 24,79,15.042387720421043,7.498652539907158,5,11,4,27.012541714899914,0.711515947227624,10.396275876284848
synthetic_017,Project 17,191,14.591389100689902,2.441378941471328,11,7,8,12.115085131741225,0.342179960620838,23.76214697007462
synthetic_083,Project 83,32,24.026996245959314,8.929415173678699,2,2,8,14.953265967871719,0.35649818725682536,2.1007914203492337
synthetic_068,Project 68,168,9.522138409575032,4.245816301980397,2,0,4,29.991530198583916,0.9478139440980384,21.523790218041352
synthetic_069,Project 69,72,33.50867470682556,14.73909068256756,6,0,4,13.516324059302805,0.3839536198484717,2.9296593638944937
synthetic_097,Project 97,123,24.854425889677785,3.647616064741608,9,5,2,18.831241592142536,0.5176886495271059,6.619895786458318
synthetic_095,Project 95,108,31.684414601953925,8.142198857030243,5,7,7,13.174047257106553,0.5450138791261898,6.437564916973388
synthetic_003,Project 3,127,21.884329837167513,7.374271313844881,4,2,4,18.22634555704315,0.4108406803967395,6.862568534635254
synthetic_049,Project 49,183,19.284542856320627,9.392193730725888,9,3,9,12.704128269243556,0.6695381844374728,16.4024815300896
synthetic_062,Project 62,68,26.785214602584663,7.548513446455323,10,4,5,17.529429357693008,0.8857527068191426,3.4422556637152772
synthetic_046,Project 46,171,26.283545244340505,8.656401956993221,5,0,0,24.336125302080088,0.8334156592335709,6.751779618254594
synthetic_006,Project 6,125,23.327908851139767,2.6249803380069183,7,1,9,13.49262400109297,0.5568476534011793,9.247702132305728
synthetic_087,Project 87,55,34.92589943874665,16.0185578960262,6,3,3,0.1590001919281625,0.9337936559143425,2.182844951094439
synthetic_029,Project 29,128,21.142038129905288,9.77691386075318,7,10,1,10.50235223084027,0.7193171853198671,11.768040700226528
proj_002,Mobile App Redesign,85,22.0,4.1,5,1,3,5.2,0.82,4.5
synthetic_012,Project 12,237,14.371592833221804,2.909203152206889,6,10,8,21.31988669057362,0.37207903352769034,35.61964366527939
synthetic_036,Project 36,162,18.140739721278486,2.496034735789472,8,6,5,9.844580024241958,0.4007770508730337,17.68242216887758
synthetic_086,Project 86,131,12.338397078008004,2.154614917563712,8,7,6,25.269421058945447,0.3335630606184333,16.89396828369079
synthetic_090,Project 90,56,21.66480682170237,10.243244954191228,7,10,2,1.5547061046728072,0.5187927808260484,4.372553019628003
synthetic_092,Project 92,57,19.119704681976252,4.5800737598836445,9,0,4,24.918582233631874,0.9272674919332331,3.1742424914719067
synthetic_022,Project 22,167,25.419665341055147,4.314901042914208,4,0,7,11.602060389016122,0.9088744926788774,7.904656743564101
synthetic_066,Project 66,29,33.18366905055836,14.814037899384196,3,4,6,12.337653497561071,0.8054414844278965,1.4074192899726548
synthetic_053,Project 53,130,10.24867910227201,1.4008064612670694,4,11,8,16.611091570374022,0.4382731317657488,32.79209109772359
synthetic_070,Project 70,209,31.71195802193819,12.773565683029563,5,1,7,0.6655422609090489,0.6238073713198303,9.357259715073994
synthetic_018,Project 18,149,27.231305927959934,4.336170790193356,8,7,0,8.00343042825855,0.9347997212912242,8.307953853231
synthetic_044,Project 44,119,12.67645048757041,3.4675246289634134,8,6,9,18.475502941566493,0.7128108730639684,15.646413936754783
synthetic_038,Project 38,72,15.331658727133032,7.452730532430015,9,6,3,25.26069225035944,0.4263470220966674,7.4511799618303804
synthetic_028,Project 28,147,28.09260412252718,10.91049236750864,5,0,2,19.089978545576862,0.46280018209362966,5.911151351113099
synthetic_065,Project 65,231,24.27511081462906,5.058521800713076,2,2,5,28.49399739875772,0.7717176804524339,13.873969169999036
synthetic_057,Project 57,164,33.57571158936419,16.599846097225615,5,3,3,11.287787565927474,0.35427546585413466,7.353932697130404
synthetic_007,Project 7,225,13.29153728531692,1.569609807278979,9,7,4,11.660318690684461,0.4763768706530323,32.73165524411166
synthetic_034,Project 34,123,26.819425006872237,10.21803018429267,2,6,9,24.28083466435541,0.8265737065414673,9.826153589974117
synthetic_055,Project 55,95,26.576810274726054,11.55521306443515,3,0,5,2.523204183449923,0.7556299354484279,3.8954893770746737
synthetic_016,Project 16,135,17.519359121022564,3.8877648381132963,10,5,7,16.022682581263258,0.6151394813833391,14.263587047042192
synthetic_015,Project 15,49,31.848566990809445,7.31682635092973,5,6,8,9.540104249155917,0.3715337509429899,2.656358641706627
synthetic_000,Project 0,199,33.66928627306774,13.22521405810657,8,4,6,13.374982585607734,0.3649836952817018,9.45784222317501
synthetic_043,Project 43,66,9.099677662612194,4.023733993289278,6,3,4,14.225214872619755,0.36359220442315093,10.418056039593509
synthetic_088,Project 88,198,30.16325977514052,11.684731296546637,7,10,7,14.298584523792359,0.845078663156706,12.864506624926936
synthetic_080,Project 80,226,22.48794744165798,10.560715749247853,5,9,6,15.937972619206022,0.7683354399044521,17.63522547680104
synthetic_045,Project 45,166,21.584678981662368,9.553291207408204,11,4,3,18.475534931697414,0.9135295429644921,12.811952526793931
